video_id,channel_id,title,published_at,duration_seconds,description,thumbnail_url,video_url
xic7AMpR4IM,UCUEOHBht8pnQhQvCfIcl-gg,Ejercicio práctico de SQL: Cuántos usuarios hay en la web por hora | Curso de SQL BigQuery #53,2025-10-15 13:02:10+00:00,827,"En este capítulo aplicamos la cláusula GROUP BY en un ejercicio práctico para responder la pregunta: ¿Cuántos usuarios hay en la web por hora? Aprenderemos a transformar datos de eventos en información útil para análisis comparativos.

📌 Temas que veremos:
✅ Conversión de timestamp a horas en BigQuery.
✅ Uso de COUNT(DISTINCT user_id) para evitar duplicados.
✅ Agrupación por hora y fecha con GROUP BY.
✅ Ordenamiento con ORDER BY.
✅ Comparación de usuarios entre dos días distintos.
✅ Visualización del resultado en Looker Studio con tablas dinámicas y gráficos de líneas.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog
📚 Lista de reproducción completa del curso: https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/xic7AMpR4IM/hqdefault.jpg,https://www.youtube.com/watch?v=xic7AMpR4IM
DWS8WsB2FgE,UCUEOHBht8pnQhQvCfIcl-gg,"Contar usuarios por tipo de dispositivo, marca de celular o país GROUP BY, ROLLUP | Curso de SQL #54",2025-10-15 13:00:33+00:00,616,"En este capítulo del curso de SQL con BigQuery resolveremos ejercicios prácticos usando la cláusula GROUP BY, enfocándonos en preguntas reales de análisis de datos: cuántos usuarios ingresan por tipo de dispositivo, sistema operativo, marca de celular o país. Además, veremos cómo obtener totales con ROLLUP y cómo trabajar con rangos de fechas en BigQuery.

📌 Temas que veremos:
✅ Cómo contar usuarios por tipo de dispositivo (device category).
✅ Uso de COUNT DISTINCT para evitar duplicados en recuentos de usuarios.
✅ Cómo agrupar por sistema operativo, marca de celular o país/ciudad.
✅ Aplicar rango de fechas con _TABLE_SUFFIX y BETWEEN.
✅ Uso de ROLLUP para obtener totales automáticamente.


📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/DWS8WsB2FgE/hqdefault.jpg,https://www.youtube.com/watch?v=DWS8WsB2FgE
KpjJH-fdImI,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar GROUP BY con múltiples columnas en SQL BigQuery | Curso de SQL BigQuery #51,2025-10-14 13:00:44+00:00,596,"En este capítulo del curso de SQL con BigQuery aprenderemos a utilizar la cláusula GROUP BY con más de una columna, combinando dimensiones. Veremos cómo aplicar funciones de agregación (SUM, MIN, MAX y COUNT) para calcular métricas por evento y por marca de dispositivo, y cómo filtrar resultados con WHERE antes del agrupamiento.

📌 Temas que veremos:
✅ Cómo agrupar datos por una o varias columnas.
✅ Uso de funciones de agregación: SUM, MIN, MAX y COUNT.
✅ Filtrar resultados antes de agrupar con la cláusula WHERE.
✅ Relación con tablas dinámicas en Excel (valores, recuentos y sumas).

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/KpjJH-fdImI/hqdefault.jpg,https://www.youtube.com/watch?v=KpjJH-fdImI
xJ05Nq48Zq4,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar GROUP BY ALL y alias en SQL BigQuery | Curso de SQL BigQuery #52,2025-10-13 12:34:51+00:00,562,"En este capítulo del curso de SQL con BigQuery aprenderemos a utilizar la expresión ALL junto con GROUP BY para simplificar consultas cuando tenemos múltiples columnas de agrupación. Además, revisaremos cómo funciona el uso de alias en BigQuery y por qué se diferencia de otros gestores de bases de datos tradicionales.

📌 Temas que veremos:
✅ Qué es GROUP BY ALL y en qué casos usarlo.
✅ Cómo utilizar alias de columnas en la cláusula GROUP BY.
✅ Buenas prácticas para mantener consultas legibles y eficientes.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/xJ05Nq48Zq4/hqdefault.jpg,https://www.youtube.com/watch?v=xJ05Nq48Zq4
PLGbRoNcVL4,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar GROUP BY en SQL BigQuery: teoría y ejemplos prácticos | Curso de SQL BigQuery #49,2025-10-13 12:00:48+00:00,443,"En este capítulo aprenderemos a utilizar la cláusula GROUP BY en SQL BigQuery, entendiendo su orden de ejecución, su relación con las funciones de agregación y cómo se asemeja a las tablas dinámicas en Excel. Revisaremos ejemplos prácticos para agrupar datos con una o varias dimensiones y aplicar funciones como SUM, COUNT, AVG y más.

📌 Temas que veremos:
✅ Orden de ejecución de las cláusulas SELECT, FROM, WHERE y GROUP BY.
✅ Diferencia entre agrupar con una columna y con múltiples columnas.
✅ Uso de funciones de agregación: SUM, COUNT, AVG, MAX, MIN, entre otras.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/PLGbRoNcVL4/hqdefault.jpg,https://www.youtube.com/watch?v=PLGbRoNcVL4
6lR81YOeNKs,UCUEOHBht8pnQhQvCfIcl-gg,"Cómo usar GROUP BY en SQL con funciones de agregación (SUM, MAX, MIN) | Curso de SQL  BigQuery #50",2025-10-13 12:00:20+00:00,580,"En este capítulo aprenderemos a utilizar la cláusula GROUP BY en SQL BigQuery para agrupar datos de eventos en Google Analytics 4 (GA4). Veremos cómo obtener eventos únicos, combinar múltiples dimensiones y aplicar funciones de agregación como SUM, MAX y MIN.

📌 Temas que veremos:
✅ Cómo funciona GROUP BY en BigQuery con eventos de GA4.
✅ Diferencia entre agrupar dimensiones y aplicar funciones de agregación.
✅ Ejemplo práctico con event name y device.brand.
✅ Uso de SUM, MAX y MIN en columnas como purchase revenue.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/6lR81YOeNKs/hqdefault.jpg,https://www.youtube.com/watch?v=6lR81YOeNKs
E_MeMkTfBsk,UCUEOHBht8pnQhQvCfIcl-gg,Uso de REGEXP_CONTAINS y REGEXP_REPLACE para clasificar y limpiar datos | Curso de SQL BigQuery #48,2025-10-10 12:00:24+00:00,361,"En este capítulo aprenderemos a aplicar funciones avanzadas de expresiones regulares en SQL BigQuery, no solo para filtrar información, sino también para clasificar y limpiar datos directamente desde el SELECT. Revisaremos cómo usar REGEXP_CONTAINS en combinación con CASE, cómo extraer patrones con REGEXP_EXTRACT y cómo estandarizar datos con REGEXP_REPLACE.

📌 Temas que veremos:
✅ Uso de REGEXP_CONTAINS dentro de CASE para crear columnas de clasificación.
✅ Introducción a REGEXP_EXTRACT para extraer patrones específicos desde un campo.
✅ Ejemplos de limpieza con REGEXP_REPLACE

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/E_MeMkTfBsk/hqdefault.jpg,https://www.youtube.com/watch?v=E_MeMkTfBsk
R7hA1gBrsvQ,UCUEOHBht8pnQhQvCfIcl-gg,Uso de REGEXP_CONTAINS para buscar patrones avanzados en SQL | Curso de SQL BigQuery #47,2025-10-09 12:01:00+00:00,424,"En este capítulo aprenderemos a utilizar la expresión REGEXP_CONTAINS en SQL BigQuery, que nos permite buscar patrones avanzados de texto dentro de columnas. A diferencia de LIKE, esta función trabaja con expresiones regulares (regex), lo que abre la posibilidad de realizar búsquedas y validaciones mucho más complejas. 

📌 Temas que veremos:
✅ Diferencia entre LIKE y REGEXP_CONTAINS y cuándo usar cada uno.
✅ Sintaxis básica de REGEXP_CONTAINS
✅ Validación de números telefónicos con prefijo internacional (+51) y longitud adecuada.
✅ Validación de correos electrónicos mediante expresiones regulares.
✅ Uso de REGEXP_CONTAINS dentro de SELECT con CASE para clasificar datos.
✅ Recomendaciones para aprender regex y precauciones al usar IA para generarlos.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/R7hA1gBrsvQ/hqdefault.jpg,https://www.youtube.com/watch?v=R7hA1gBrsvQ
P4--JGi1xH8,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar BETWEEN en SQL para filtrar rangos de fechas y valores | Curso de SQL BigQuery #45,2025-10-08 12:00:46+00:00,252,"En este capítulo aprenderemos a utilizar la expresión BETWEEN dentro de la cláusula WHERE en SQL BigQuery. Veremos cómo aplicarla tanto en rangos de fechas como en valores numéricos, y cómo combinarla con otras condiciones como AND para filtrar de manera más precisa.

📌 Temas que veremos:
✅ Uso de BETWEEN con fechas para obtener periodos completos.
✅ Inclusión de valores iniciales y finales en el rango.
✅ Aplicación de BETWEEN en columnas numéricas (ejemplo: ingresos de compra).
✅ Combinación de múltiples condiciones en una misma consulta.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/P4--JGi1xH8/hqdefault.jpg,https://www.youtube.com/watch?v=P4--JGi1xH8
4aUW0262vu8,UCUEOHBht8pnQhQvCfIcl-gg,"Buscar texto con LIKE, CONTAINS_SUBSTR, STARTS_WITH y ENDS_WITH | Curso de SQL BigQuery #46",2025-10-08 12:00:10+00:00,653,"En este capítulo aprenderemos a buscar cadenas dentro de columnas en SQL BigQuery usando las expresiones LIKE, CONTAINS_SUBSTR, STARTS_WITH y ENDS_WITH. Veremos las diferencias de funcionamiento y rendimiento entre ellas, por qué conviene usar LOWER() para evitar problemas con mayúsculas/minúsculas y cuándo preferir cada función según la necesidad (contener, comenzar o terminar). 

📌 Temas que veremos:
✅ Uso de LIKE y sus comodines para búsquedas por patrón (ej.: LOWER(geo.city) LIKE '%san%').
✅ CONTAINS_SUBSTR(…) como alternativa más óptima para búsquedas de “contiene”.
✅ STARTS_WITH(…) y ENDS_WITH(…) para búsquedas que comienzan o terminan con una cadena (mejor rendimiento que LIKE en esos casos).
✅ Importancia de LOWER() para normalizar mayúsculas/minúsculas y no perder coincidencias.
✅ Cuándo usar expresiones regulares (REGEXP_CONTAINS) para patrones complejos (tema para capítulos futuros).

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/4aUW0262vu8/hqdefault.jpg,https://www.youtube.com/watch?v=4aUW0262vu8
UlDUQ9G0QHM,UCUEOHBht8pnQhQvCfIcl-gg,Filtrar fechas con _TABLE_SUFFIX en la tabla de eventos en BigQuery | Curso de SQL BigQuery #43,2025-10-07 12:01:08+00:00,319,"En este capítulo aprenderemos a optimizar filtros de fecha en SQL BigQuery utilizando la variable especial _TABLE_SUFFIX en lugar del campo event_date. Esto nos permitirá consultar rangos de fechas específicos en la tabla events de Google Analytics 4 (GA4)

📌 Temas que veremos:
✅ Diferencia entre usar event_date y _TABLE_SUFFIX al filtrar.
✅ Cómo reducir el peso de una consulta de 179 MB a solo 1.7 MB.
✅ Ventajas de _TABLE_SUFFIX para trabajar con tablas particionadas por fecha.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/UlDUQ9G0QHM/hqdefault.jpg,https://www.youtube.com/watch?v=UlDUQ9G0QHM
NVwGmBS-wMw,UCUEOHBht8pnQhQvCfIcl-gg,"Cómo usar AND, OR, IN y NOT en la cláusula WHERE de SQL | Curso de SQL BigQuery #44",2025-10-07 12:00:53+00:00,528,"En este capítulo aprenderemos a utilizar los operadores AND, OR, IN y NOT dentro de la cláusula WHERE en SQL BigQuery. Revisaremos cómo combinar múltiples condiciones, agrupar filtros con paréntesis y simplificar consultas al trabajar con un mismo campo.

📌 Temas que veremos:
✅ Uso del operador AND para combinar condiciones.
✅ Problemas comunes al usar OR sin paréntesis.
✅ Cómo simplificar condiciones con IN.
✅ Exclusión de resultados con NOT.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/NVwGmBS-wMw/hqdefault.jpg,https://www.youtube.com/watch?v=NVwGmBS-wMw
yzvzl1LBXm0,UCUEOHBht8pnQhQvCfIcl-gg,Consulta todas las fechas de la tabla de eventos en BigQuery | Curso de SQL BigQuery #42,2025-10-06 12:01:54+00:00,417,"En este capítulo aprenderemos a filtrar datos por fechas en SQL BigQuery usando la cláusula WHERE. Analizaremos las particularidades al trabajar con el campo event_date y cómo acceder a múltiples tablas diarias de manera eficiente. 

📌 Temas que veremos:
✅ Cómo funciona el campo event_date (tipo STRING) y cómo convertirlo a fecha.
✅ Diferencia entre consultar una sola tabla diaria y todas las tablas con *.
✅ Impacto del tamaño de las consultas en BigQuery (ejemplos de 1.7 MB hasta 3 GB).
✅ Importancia de optimizar consultas para no exceder los límites gratuitos o generar costos.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/yzvzl1LBXm0/hqdefault.jpg,https://www.youtube.com/watch?v=yzvzl1LBXm0
v1Qnd2Uxcjs,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar WHERE en SQL BigQuery con textos | LOWER y UPPER | Curso de SQL BigQuery #41,2025-10-06 12:01:42+00:00,311,"En este capítulo aprenderemos a manejar casos especiales al utilizar la cláusula WHERE con operadores de comparación en SQL BigQuery. Veremos cómo los datos pueden venir con mayúsculas, minúsculas o formatos inconsistentes, y cómo resolverlo con funciones como LOWER y UPPER. Además, exploraremos ejemplos prácticos con datos de Google Analytics 4 (GA4).

📌 Temas que veremos:
✅ Uso de la cláusula WHERE con campos de texto (ejemplo: marcas de dispositivos).
✅ Problemas comunes con mayúsculas y minúsculas al filtrar.
✅ Cómo estandarizar datos con las funciones LOWER y UPPER.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/v1Qnd2Uxcjs/hqdefault.jpg,https://www.youtube.com/watch?v=v1Qnd2Uxcjs
kegfG0chZHI,UCUEOHBht8pnQhQvCfIcl-gg,"DATE_ADD y DATE_SUB en SQL: sumar o restar días, meses y años a una fecha | Curso de SQL BigQuery#39",2025-10-02 12:01:25+00:00,326,"En este capítulo aprenderás a utilizar las funciones DATE_ADD y DATE_SUB en SQL BigQuery, que permiten sumar o restar intervalos de tiempo a una fecha. Veremos ejemplos prácticos con datos de Google Analytics 4 (GA4) y casos de uso en negocios como fechas de vencimiento, entregas y programación de campañas.

📌 Temas que veremos:
✅ Qué son y cómo funcionan DATE_ADD y DATE_SUB en SQL BigQuery.
✅ Sumar y restar días, meses o años a una fecha.
✅ Diferencia entre DATE_ADD y DATE_SUB para mayor legibilidad.
✅ Casos reales: vencimientos, proyecciones y fechas de entrega.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/kegfG0chZHI/hqdefault.jpg,https://www.youtube.com/watch?v=kegfG0chZHI
zT66rq7mEu4,UCUEOHBht8pnQhQvCfIcl-gg,DATEDIFF y CURRENT_DATE en SQL: diferencias de fechas y usos prácticos | Curso de SQL BigQuery #37,2025-10-01 12:02:05+00:00,327,"En este capítulo aprenderemos a usar las funciones DATEDIFF y CURRENT_DATE en SQL BigQuery, esenciales para trabajar con fechas. Veremos cómo calcular diferencias en años, meses y días, sus limitaciones al usarlas para calcular edades y casos prácticos de negocio.

📌 Temas que veremos:
✅ Qué es y cómo funciona DATEDIFF en SQL BigQuery.
✅ Cómo obtener la fecha actual con CURRENT_DATE.
✅ Cálculo de edades y limitaciones de YEAR en BigQuery.
✅ Diferencia de días desde el último pedido.
✅ Seguimiento de tiempo entre eventos (contratos, pedidos, entregas).
✅ Buenas prácticas: uso de zonas horarias con CURRENT_DATE.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/zT66rq7mEu4/hqdefault.jpg,https://www.youtube.com/watch?v=zT66rq7mEu4
sV8nczRvPAU,UCUEOHBht8pnQhQvCfIcl-gg,"DATEDIFF en SQL: Calcular diferencia entre fechas (años, meses, días) | Curso de SQL BigQuery #38",2025-10-01 12:01:51+00:00,505,"En este capítulo aprenderás a utilizar la función DATEDIFF en SQL BigQuery, que permite calcular la diferencia entre dos fechas de forma sencilla. Veremos casos prácticos con Google Analytics 4 (GA4), cómo transformar strings en fechas y las limitaciones al usarla para cálculos de edad.

📌 Temas que veremos:
✅ Qué es y cómo funciona DATEDIFF en SQL BigQuery.
✅ Conversión de cadenas a fecha con PARSE_DATE.
✅ Diferencia entre fechas actuales, personalizadas y campos en tablas.
✅ Cálculo de diferencias en años, meses y días.
✅ Limitaciones al usarlo para calcular edades reales.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/sV8nczRvPAU/hqdefault.jpg,https://www.youtube.com/watch?v=sV8nczRvPAU
nAYXMoOpNsM,UCUEOHBht8pnQhQvCfIcl-gg,SAFE_DIVIDE en SQL: cómo evitar errores de división entre cero o nulos | Curso de SQL BigQuery #36,2025-09-30 12:01:36+00:00,421,"En este capítulo aprenderemos a usar la función SAFE_DIVIDE en SQL BigQuery, una forma segura de dividir números sin que tu consulta falle por divisiones entre cero o valores nulos. Veremos ejemplos prácticos con datos de Google Analytics 4 (GA4) y cómo complementar esta función con IFNULL y ROUND para mejorar la limpieza de resultados.

📌 Temas que veremos:
✅ Qué es y cómo funciona SAFE_DIVIDE en BigQuery.
✅ Diferencia entre usar el operador / y SAFE_DIVIDE.
✅ Cómo manejar divisiones con cero o nulos.
✅ Uso combinado con IFNULL para reemplazar nulos por ceros.
✅ Redondeo de resultados con ROUND.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/nAYXMoOpNsM/hqdefault.jpg,https://www.youtube.com/watch?v=nAYXMoOpNsM
THxGW9huLRg,UCUEOHBht8pnQhQvCfIcl-gg,"ROUND, CEIL y FLOOR en SQL: cómo redondear números | Curso de SQL BigQuery #35",2025-09-30 12:01:01+00:00,624,"En este capítulo aprenderás a usar las funciones ROUND, CEIL y FLOOR en SQL BigQuery para redondear números decimales. Veremos cómo se diferencian y en qué casos usar cada una, además de explicar por qué CAST y TRUNC no sirven para redondear sino para cortar decimales.

📌  Temas que veremos:
✅ Cómo funciona ROUND y el redondeo con punto 5.
✅ Redondeo a número entero y a decimales específicos.
✅ CEIL: redondear siempre hacia arriba.
✅ FLOOR: redondear siempre hacia abajo.
✅ Diferencia entre redondear y truncar con CAST y TRUNC.
✅ Ejemplos prácticos con métricas de Google Analytics 4 (GA4) en BigQuery.


📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/THxGW9huLRg/hqdefault.jpg,https://www.youtube.com/watch?v=THxGW9huLRg
vJXvL5i4OQY,UCUEOHBht8pnQhQvCfIcl-gg,CASE WHEN en SQL: Múltiples condiciones y crear columnas categóricas | Curso de SQL BigQuery #33,2025-09-29 12:01:47+00:00,467,"En este capítulo aprenderás a usar la expresión CASE WHEN en SQL, una de las más potentes para evaluar múltiples condiciones y devolver resultados personalizados en tus consultas de BigQuery con datos de Google Analytics 4.

📌 Temas que veremos:
✅ Qué es CASE WHEN y cómo funciona en SQL.
✅ Cómo crear columnas categóricas a partir de columnas numéricas.
✅ Ejemplo práctico: traducir valores (pending → pendiente, shipped → enviado, etc.).
✅ Uso de LIKE y REGEXP dentro de CASE WHEN para clasificar textos.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/vJXvL5i4OQY/hqdefault.jpg,https://www.youtube.com/watch?v=vJXvL5i4OQY
eVL3dw9BfPc,UCUEOHBht8pnQhQvCfIcl-gg,CASE WHEN en SQL: Ejemplos prácticos para clasificar compras | Curso de SQL BigQuery #34,2025-09-29 12:01:15+00:00,795,"En este capítulo aplicaremos de manera práctica lo aprendido sobre CASE WHEN en SQL. Verás cómo usar esta expresión condicional en BigQuery para traducir eventos de Google Analytics 4 y crear columnas categóricas que te ayuden a analizar mejor tus datos.

📌 Temas que veremos:
✅ Traducción de eventos (purchase → compra, page_view → página vista, etc.).
✅ Clasificación de compras por rangos (compra alta, media y baja).
✅ Uso de LOWER() para controlar mayúsculas y minúsculas en condiciones.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/eVL3dw9BfPc/hqdefault.jpg,https://www.youtube.com/watch?v=eVL3dw9BfPc
U92pTqhzxoQ,UCUEOHBht8pnQhQvCfIcl-gg,"Ejemplos prácticos con IF en cadenas, fechas y listas (IN) | Curso de SQL BigQuery #32",2025-09-26 12:01:06+00:00,539,"En este capítulo continuamos explorando la función IF en SQL, pero ahora con ejemplos más avanzados en BigQuery usando datos de Google Analytics 4. Aprenderemos a usar IF con cadenas de texto, fechas y condiciones múltiples con IN.

📌 Temas:
✅ Uso de IF con cadenas de texto (traducción de eventos).
✅ Evaluación de fechas y conversión de string a DATE con PARSE_DATE.
✅ Condiciones con IF + IN (ejemplo: agrupar varios eventos).
✅ Diferencia entre usar IF y CASE WHEN en SQL.
✅ Cuándo conviene IF y cuándo es mejor usar CASE.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/U92pTqhzxoQ/hqdefault.jpg,https://www.youtube.com/watch?v=U92pTqhzxoQ
